unitid,year,f1b01,f1b02,f1b03,f1c011,f1d01,f2e011,f2b01,f2b04
132903,2021,300965898,135753236,13153554,453751341,1333298212,,,
132976,2021,649551,0,0,2840323,,,,
133021,2021,2240740,434519,64334,8691666,22774793,,,
133155,2021,1027831,0,0,4952386,,,,
133386,2021,19840883,4370436,878816,39833825,126353040,,,
133508,2021,16717872,860178,2497247,40592320,118079266,,,
133650,2021,41455061,42100147,11318002,80421626,465080092,,,
133669,2021,154326927,37473258,17794442,221319446,653813047,,,
133702,2021,35944160,0,1571,65955618,204789658,,,
133951,2021,268179765,119012858,6790018,322419066,1203332901,,,
133960,2021,1805362,378888,42290,6731899,25180445,,,
134097,2021,280910865,191969020,19539688,485774723,1465996773,,,
134130,2021,419603000,508376000,42714000,809687000,3609109000,,,
134291,2021,1193747,0,84614,4246172,,,,
134307,2021,897427,0,0,2287642,,,,
134343,2021,4499101,4229247,174015,22281975,54078854,,,
134495,2021,38959202,3514511,2663474,79664786,230047053,,,
134608,2021,16569252,798218,0,56563656,159954235,,,
135160,2021,2360823,965176,35120,12471663,38728106,,,
135179,2021,2474879,0,0,11714415,,,,
135188,2021,6464114,96439,145533,10564087,41168720,,,
135267,2021,769382,218268,0,6847484,,,,
135276,2021,1033831,0,0,3937016,,,,
135294,2021,961731,0,0,4407385,,,,
135391,2021,16412375,1904097,1360554,30128948,85307467,,,
135407,2021,1612821,1114042,0,12372130,,,,
135522,2021,746992,0,0,2964519,,,,
135647,2021,823509,0,0,2319496,,,,
135717,2021,71255370,28035085,3333100,206186397,612912528,,,
135735,2021,1375566,440305,113317,7917681,,,,
136145,2021,932568,781002,2400,4736585,13766808,,,
136172,2021,77953599,28808344,1561656,96067499,362674256,,,
136233,2021,6737147,900116,28750,20544635,54158855,,,
136303,2021,662875,283264,5983921,3315860,,,,
136358,2021,28365071,4702871,1465184,70069143,213537128,,,
136400,2021,11016485,491832,22242,27342113,81888045,,,
136473,2021,11246421,876613,0,26019255,92111691,,,
136491,2021,1267018,72822,0,3784716,,,,
136516,2021,9692815,1566024,1893065,28966638,87089159,,,
136659,2021,327105,328534,1821277,1550105,,,,
136765,2021,855173,0,0,2151517,,,,
136826,2021,872815,0,0,6130984,,,,
137023,2021,1833912,1876626,0,3424948,,,,
137078,2021,36566768,453946,0,80046527,213492164,,,
137087,2021,1803004,0,0,5031810,,,,
137096,2021,25327301,3632190,593667,43312839,115288224,,,
137120,2021,2869049,10136,421333,7111828,,,,
137209,2021,21529408,3046115,210576,38556475,128124801,,,
137245,2021,3505604,0,3830823,8254604,,,,
137281,2021,8229146,859577,461352,18279173,54254871,,,
137315,2021,3255673,674156,522337,13430090,33927694,,,
137351,2021,260589793,193786957,28165693,446424018,1540004965,,,
137713,2021,369763,375734,904532,1588984,,,,
137759,2021,18908103,5697553,13361654,45303300,113229252,,,
137856,2021,321611,579481,1272522,1026677,,,,
137865,2021,737089,311148,87689,1436971,,,,
138187,2021,70691974,1130065,0,114961413,321079723,,,
138284,2021,426874,545719,2314,2555489,,,,
138354,2021,61520508,17768196,364854,65246874,221350345,,,
138372,2021,738227,468716,0,3294526,,,,
138479,2021,1992891,0,3103888,4945808,,,,
138488,2021,523341,342961,31981,3138616,,,,
138497,2021,1258771,248694,0,2801909,,,,
138558,2021,11737675,175219,0,20255909,78818975,,,
138682,2021,5101716,28079,0,7439129,34598648,,,
138716,2021,16871020,10670427,476827,33297380,113050164,,,
138840,2021,4926671,107151,0,12155851,38353338,,,
138901,2021,2678788,2198317,100362,4748647,22418087,,,
138956,2021,7329230,95980,0,20422298,43880219,,,
139250,2021,6504281,23721,0,17551638,37337726,,,
139278,2021,9903557,112679,0,13762955,48612739,,,
139311,2021,26000260,2264310,153595,33896531,101847454,,,
139357,2021,5222132,99369,0,9372361,31927922,,,
139366,2021,39851507,2047533,171143,51147365,123584319,,,
139384,2021,9433297,6024,0,14916040,49114745,,,
139463,2021,9606287,416425,115346,17181142,49326239,,,
139621,2021,3087228,6679,159779,9299589,26565089,,,
139700,2021,11596836,345091,221334,13623727,56479570,,,
139719,2021,8160629,618705,62033,11688950,95049537,,,
139746,2021,348918,0,0,566743,,,,
139755,2021,441233139,816499777,20654351,344993049,2035493170,,,
139764,2021,11180893,54456,246015,16727104,51366763,,,
139861,2021,57432799,336715,110656,45142503,160989197,,,
139931,2021,138939021,6185796,957033,125537098,452438264,,,
139940,2021,286806679,83007388,9722603,199729442,1007366508,,,
139959,2021,468200236,231312605,18889353,371652639,1702373642,,,
139968,2021,5416112,1456,106822,10616478,36630204,,,
139986,2021,6104158,101420,0,12867855,47541116,,,
140012,2021,17275417,86709,0,26523010,62125407,,,
140243,2021,9982030,12715,0,12909996,40393822,,,
140331,2021,20829043,17602,0,21862620,63929550,,,
140678,2021,4730453,55528,0,10049750,26794430,,,
140942,2021,7823654,66396,0,10563059,40318742,,,
140960,2021,11350348,12692607,50985,19035427,97026800,,,
141006,2021,3405629,27305,0,8071619,22986624,,,
141255,2021,6180785,57727,0,12543099,40405290,,,
141264,2021,58420641,1015944,115964,48398719,185088695,,,
141334,2021,78930937,1177790,444570,87348377,222535510,,,
141565,2021,20236205,15755345,591983,45725637,121093944,,,
141574,2021,180843079,208146730,37692589,356907888,1002051285,,,
141680,2021,6402008,2024791,21209,21267429,47905616,,,
141796,2021,15317870,5867435,265582,40601704,80134865,,,
141802,2021,1543994,1189685,43535,10956951,23625390,,,
141811,2021,12912640,1838526,499585,30782167,68611138,,,
141839,2021,4780074,9008527,2057895,27067274,50112773,,,
141963,2021,491874,56666808,4337214,5076654,340252725,,,
141981,2021,12315745,4355421,41670,26888792,55827591,,,
141990,2021,3640456,7207548,24735,14524835,32323374,,,
142115,2021,171685211,46090662,8109669,143787668,462759957,,,
142179,2021,4777879,0,1585941,11115704,30078668,,,
142276,2021,79403958,8400529,10894133,116002569,285673860,,,
142285,2021,92737286,66747149,7742336,99909016,417817075,,,
142328,2021,12328717,841935,3174422,20583368,57234424,,,
142443,2021,8281688,1448579,1485703,24884230,70639959,,,
142559,2021,10724714,25948375,2295488,25028391,91696020,,,
143215,2021,19599117,0,0,50694389,131594428,,,
143279,2021,6564224,0,0,20521717,69061844,,,
143613,2021,4807232,0,0,9687594,36678516,,,
144005,2021,13954633,4729433,188435,61222656,127974062,,,
144157,2021,1741795,0,0,18972172,,,,
144166,2021,365127,0,0,34119430,,,,
144175,2021,1027314,0,0,16653173,,,,
144184,2021,6221209,0,0,25838540,,,,
144193,2021,5547890,0,0,19574138,,,,
144209,2021,8278012,0,0,33432043,,,,
144218,2021,6864236,0,0,29169849,,,,
144500,2021,0,0,0,0,547046568,,,
144564,2021,2731449,0,0,10840046,37693009,,,
144865,2021,47785136,0,0,149311653,309432452,,,
144892,2021,27307661,6031961,3238880,54829655,200520921,,,
144944,2021,17122627,5181552,47359826,55847054,158288784,,,
145336,2021,33437549,2999817,1697126,68790777,132565864,,,
145521,2021,4355008,0,0,14524823,34328865,,,
145600,2021,399259684,295344146,16188145,1042193343,3875598476,,,
145637,2021,811864938,486969277,52801286,970180572,3316445567,,,
145682,2021,18954362,3034316,34652152,34113731,137624752,,,
145707,2021,1281582,0,0,2915278,,,,
145813,2021,216363377,15205561,3324320,155680286,683590727,,,
145831,2021,5505047,0,0,11115492,42859814,,,
146205,2021,5027449,0,0,13121528,59481474,,,
146278,2021,5137925,0,0,12311310,32848540,,,
146296,2021,27088224,0,0,95984904,212538701,,,
146348,2021,6999037,0,0,18645360,48856600,,,
146366,2021,5283971,0,0,19517237,44609023,,,
146418,2021,7504814,1743302,1101352,12580754,51357308,,,
146472,2021,25919349,0,0,84360795,200950795,,,
146506,2021,7052657,0,13893349,38132167,94647986,,,
146603,2021,10408870,0,0,27827003,86176697,,,
146685,2021,16831210,0,0,23010780,93251511,,,
147004,2021,12671394,0,0,33750388,79766648,,,
147378,2021,21362637,0,0,58701852,176670123,,,
147411,2021,6692938,0,0,19921704,60437809,,,
147703,2021,107934699,26761380,3841234,235207839,560773809,,,
147776,2021,45509753,13152335,1842869,103377777,208292784,,,
147800,2021,16656182,0,0,67057002,138986955,,,
147916,2021,15934160,0,0,36125204,117354718,,,
148007,2021,5494426,0,0,13330781,57623179,,,
148256,2021,2068301,0,0,6753773,40505063,,,
148292,2021,3047856,0,0,14747313,41997127,,,
148380,2021,13085670,0,0,34580154,101090925,,,
148654,2021,20885236,1823593,7295457,39629402,123429874,,,
148672,2021,2426375,0,0,8017233,27804538,,,
148821,2021,2193433,3795125,0,11950595,24420810,,,
148937,2021,977586,0,0,4464419,20716721,,,
148991,2021,3190918,0,0,7290698,22266541,,,
149222,2021,99542621,18768248,15640103,219439334,834311216,,,
149231,2021,113456977,18470557,4218205,199355012,429950162,,,
149240,2021,0,0,54586,0,9761506,,,
149365,2021,3502929,0,0,22261671,60281719,,,
149532,2021,17123613,0,0,37940674,116611877,,,
149587,2021,0,404225,1230046,6524418,311308580,,,
149727,2021,16361456,0,0,40365363,130909818,,,
149772,2021,40411945,9953405,4616014,102307672,251570257,,,
149842,2021,39214653,680402,2931083,78929296,222509620,,,
150136,2021,158765175,4714696,2674403,193373753,516962098,,,
150987,2021,129909567,2637342,17218457,181786140,674482036,,,
151102,2021,49373241,1381836,376813,57128587,158898705,,,
151111,2021,332025849,269891180,15641353,507898642,1615897848,,,
151306,2021,51354204,71108,309664,59140599,175500001,,,
151324,2021,57095000,4182000,98000,87376000,245446000,,,
151333,2021,18805265,163753,33225,18959053,51187061,,,
151342,2021,26628295,1030142,69266,36483423,84296433,,,
151351,2021,802892654,122613163,3496187,645150055,1802519004,,,
151360,2021,21405854,1064394,0,27236190,64818779,,,
151379,2021,24726287,590985,191018,31427385,67126320,,,
151388,2021,19267940,336622,0,19087289,48889554,,,
152637,2021,23168648,9222984,4003403,53334816,165850137,,,
153214,2021,36316929,24199896,6892730,81699208,179316638,,,
153296,2021,2574701,3133207,65495,3722081,18782037,,,
153311,2021,11711661,11992382,4823787,20481134,81498317,,,
153445,2021,11399703,9283137,4286228,27188751,70199347,,,
153472,2021,9758972,3873790,0,24098140,60889291,,,
153524,2021,15156440,5270756,2274633,22824079,75950999,,,
153533,2021,5396647,2052787,962821,12205795,41544839,,,
153603,2021,343482850,184375797,13789920,274745963,1316562850,,,
153630,2021,16781370,8693198,243914,22292624,73876246,,,
153658,2021,430680000,359957000,17167000,415505000,4550550000,,,
153737,2021,23019376,986183,0,70288259,180014447,,,
153922,2021,4200827,5112075,106861,6072868,30644376,,,
154059,2021,9691277,4725073,0,17301158,46274766,,,
154095,2021,52916570,9835841,1850150,90545923,282866952,,,
154110,2021,7746303,4356316,0,25453835,58197763,,,
154129,2021,3568922,2425835,1111425,7096707,28566692,,,
154378,2021,5751098,4494566,825947,18689698,41658945,,,
154396,2021,3719426,2872783,193519,9342958,22466677,,,
154572,2021,11268804,9256785,4110809,22622252,64209490,,,
154642,2021,2472145,499795,14168,4421024,17346505,,,
154697,2021,10324829,6547948,0,18778263,48627712,,,
154800,2021,15719182,1258344,0,20769053,71205155,,,
154907,2021,3123468,1660545,955587,9062503,18836712,,,
154925,2021,5066482,3124760,990984,8483170,26620314,,,
154934,2021,3677658,1550514,96534,5375541,21096167,,,
154952,2021,5371960,816669,153765,7752937,38749970,,,
154998,2021,5446727,4249343,414004,6774918,37310718,,,
155025,2021,33231718,2386700,1207420,37267869,104722535,,,
155052,2021,3863697,1739688,53591,3989663,11074592,,,
155061,2021,62546724,3515585,1785642,58202801,153342030,,,
155098,2021,2906873,5585590,1085136,10787516,24019333,,,
155104,2021,2982888,4937280,234797,10232817,30152501,,,
155140,2021,195392,0,0,5713274,38393917,,,
155186,2021,3525411,6785220,2126989,5356562,26136837,,,
155195,2021,7930954,3928245,264502,18363982,59684478,,,
155201,2021,2250487,3152105,771440,3566636,18474346,,,
155210,2021,30410857,0,388507,81863654,226119742,,,
155292,2021,6100428,6321752,1730776,23038169,81476257,,,
155317,2021,320359776,202019697,48634859,499128860,1438120716,,,
155399,2021,202878653,109798994,23077381,226432694,855435859,,,
155423,2021,2565726,2309,0,8100408,,,,
155450,2021,2987186,3716127,950061,6753282,18894350,,,
155487,2021,3100967,2151552,1305834,3577705,9611566,,,
155566,2021,3560321,4668739,1497090,5367563,25336177,,,
155593,2021,2373331,0,0,6018274,11655945,,,
155618,2021,506487,0,0,3508715,9947941,,,
155681,2021,32576125,4406245,566411,44784371,118091915,,,
155715,2021,1377320,0,0,4397908,19297691,,,
155830,2021,1260614,0,0,3004092,6250857,,,
155858,2021,1333385,3271963,228270,9062037,24518163,,,
156082,2021,31619438,39012,0,44372220,125317656,,,
156107,2021,10861023,7418982,6414405,13420588,43074989,,,
156125,2021,104876072,97718340,10485259,103800487,494607456,,,
156231,2021,3537763,2009084,619794,9194488,,,,
156338,2021,6809786,1352075,633131,9697748,,,,
156392,2021,19322511,4380117,5300359,26466113,,,,
156620,2021,80776221,18401996,8269097,97443168,281169036,,,
156648,2021,7830518,2201305,488007,12474111,,,,
156790,2021,3779628,4382392,554724,11932774,,,,
156851,2021,1803775,612657,141691,4223350,,,,
156860,2021,3659490,1676885,372669,7551638,,,,
156921,2021,15036382,3262868,1300282,22820099,,,,
157058,2021,15265943,22913400,2187894,12207298,89918347,,,
157085,2021,352808088,340739107,113692160,329290145,4854698190,,,
157289,2021,231505000,82197000,8978000,263466000,1128182000,,,
157304,2021,4424319,3212644,330631,9667628,,,,
157331,2021,3338352,2677284,1076959,10763570,,,,
157386,2021,26251252,12933625,305463,50192828,143687375,,,
157401,2021,54314322,5146941,486725,67182323,193196224,,,
157438,2021,7687291,2560819,979522,10172479,,,,
157447,2021,127035000,3247000,2857000,108489000,255368000,,,
157483,2021,5979092,1649474,286882,14472471,,,,
157553,2021,1874719,3389175,999427,12399680,,,,
157711,2021,4942463,4001515,665366,15972659,,,,
157739,2021,2694683,3583753,644392,9808886,,,,
157854,2021,8593211,1753033,45092097,8152427,725377877,,,
157951,2021,102999425,32707,45136,127541666,309379082,,,
158088,2021,3964482,1495282,618865,7709145,21620775,,,
158431,2021,14936586,1378456,1105085,17278638,56737146,,,
158662,2021,30236912,4872953,3202797,40686673,127657334,,,
158884,2021,4204296,365164,78245,5637324,17433095,,,
159009,2021,27408604,6829825,859738,19222902,221358987,,,
159373,2021,61131377,41516254,17008977,219342521,984364135,,,
159382,2021,17483195,227619,80922,12312804,33962157,,,
159391,2021,374137350,123196468,52570276,335146652,1271684251,,,
159407,2021,7533844,203212,409535,7866724,23268553,,,
159416,2021,60155898,1099875,893970,48403046,88793486,,,
159647,2021,75587517,8095112,3280837,58579513,233845361,,,
159717,2021,37767564,698861,2480179,28843583,221859460,,,
159939,2021,56287920,6385946,23144733,40249088,162039454,,,
159966,2021,37763169,1220001,1202578,34824707,100033234,,,
159993,2021,55070510,3423437,7676380,40804996,144522097,,,
160010,2021,1194263,704248,256110,3380298,10689217,,,
160038,2021,60535496,1494671,6657716,49518883,137906437,,,
160481,2021,3939615,837614,747597,8113406,19895998,,,
160533,2021,0,0,0,0,8930173,,,
160579,2021,5938579,825721,0,11450263,44939341,,,
160612,2021,67736637,10163689,4066075,66519112,178265033,,,
160621,2021,32404922,19448291,1530740,32188070,196016875,,,
160630,2021,6268771,7738348,773540,9588386,42701904,,,
160649,2021,68483,7114737,1313630,5915834,49144266,,,
160658,2021,137064397,32252295,6152482,117976310,384017029,,,
160667,2021,5599102,2419265,608319,10617497,27019373,,,
161077,2021,616237,4505712,876000,10178815,21957499,,,
161138,2021,575857,441216,932921,10655942,21691936,,,
161192,2021,3083080,866853,1127409,7177187,19067814,,,
161217,2021,14442000,1214000,1154000,20746000,54695000,,,
161226,2021,9881000,4301000,2448000,21513000,52501000,,,
161235,2021,5373000,608000,196000,6312000,22429000,,,
161253,2021,116045000,45273000,6100000,105130000,450725000,,,
161280,2021,0,154000,2951000,0,56878000,,,
161299,2021,20861594,316671,79310,11765366,64534214,,,
161341,2021,4405000,2686000,507000,7782000,24016000,,,
161484,2021,1058409,632397,354700,7688093,17427829,,,
161545,2021,4184306,1533702,3263870,23414987,47777375,,,
161554,2021,54070000,9997000,12731000,59383000,188351000,,,
161581,2021,599301,156240,146625,3109030,9623311,,,
161688,2021,5739154,0,0,13387846,45197396,,,
161767,2021,28460173,5129317,1744123,66177317,203939157,,,
161864,2021,7162150,2353281,1273258,26405830,67845864,,,
161873,2021,37676107,8592541,6498154,40345578,114757452,,,
162007,2021,27853731,15782388,571270,45231876,147441792,,,
162104,2021,3918531,3770842,352277,11779466,34662489,,,
162122,2021,19830788,7015277,2769544,23863715,79804565,,,
162168,2021,5009976,1399076,1388083,10756305,30802366,,,
162283,2021,4738831,5684687,1055323,26234762,100142666,,,
162557,2021,15573992,3355695,1579438,31764140,66687644,,,
162584,2021,26543455,2194446,3250812,38141140,127443608,,,
162609,2021,1617562,1335772,110697,4831766,21537984,,,
162690,2021,11073974,11073974,950928,12740918,52982920,,,
162706,2021,12829522,0,0,19138477,62392164,,,
162779,2021,27729270,0,0,57743293,120507501,,,
163204,2021,315788840,1807101,3375713,101549025,449018355,,,
163259,2021,131540819,318018438,83216536,201355088,1335490012,,,
163268,2021,108026816,43480302,35732325,135104742,434177367,,,
163286,2021,513791380,353902619,55411307,588095001,2096538465,,,
163338,2021,11473109,8763899,10726132,42215406,149601729,,,
163426,2021,58566007,6238227,7906363,138236666,359171541,,,
163453,2021,46361500,33460188,1789248,60186042,373207708,,,
163657,2021,23492745,5704993,0,36228161,146853687,,,
163851,2021,52400309,1928369,4614704,65327534,187863405,,,
163912,2021,17033802,246756,64727,25805990,98421227,,,
164076,2021,133459773,780739,2071486,145105358,434995071,,,
164146,2021,0,374066,0,0,104963748,,,
164155,2021,0,11267960,0,212867771,,,,
164313,2021,5269469,4827712,1417416,12908541,40534737,,,
164535,2021,548600,82403,5800,540429,,,,
164775,2021,4377721,564838,2230149,11608932,30420368,,,
165024,2021,83379030,2152771,8418254,83360761,232666582,,,
165033,2021,22041390,3225618,4462878,31266988,103011481,,,
165112,2021,24136684,18936546,7831202,37212511,133694808,,,
165194,2021,8018264,3400668,2018493,18298778,50387993,,,
165608,2021,445117,0,0,646777,,,,
165820,2021,40528419,809906,3976239,50003978,130304950,,,
165866,2021,33126826,7252762,770481,43310210,121707586,,,
165981,2021,4591458,499578,2283293,9729659,29941243,,,
166133,2021,11319525,1068149,5249175,24779442,72306647,,,
166513,2021,205709000,38290000,7414000,187626000,486135000,,,
166629,2021,426003678,104551572,28313600,561213493,1294453872,,,
166638,2021,182161000,25049000,16981000,207283000,509828000,,,
166647,2021,9472058,3506216,2267590,16793593,52716909,,,
166665,2021,6193000,2892000,3420000,14453000,121946000,,,
166674,2021,25412480,160770,1743518,25357620,78214583,,,
